,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
2217,2217,0.36248620932675263,2023-06-10 18:19:07.651585,2023-06-10 18:19:07.966662,0 days 00:00:00.315077,7,0.8211283364649016,0.013325632982375017,5.490926925588174,0.260792465093633,56,10,0.03250606767859114,764,227,PRUNED
1456,1456,0.36251318244646386,2023-06-10 18:16:11.414028,2023-06-10 18:16:11.656340,0 days 00:00:00.242312,7,0.5552534690464165,0.13136110287984074,1.1139576700551979e-05,0.15785187618499824,32,14,0.049531296100787936,780,252,PRUNED
2239,2239,0.362611571332193,2023-06-10 18:19:13.702961,2023-06-10 18:19:13.947055,0 days 00:00:00.244094,7,0.9879808401922516,4.0473228994552667e-07,3.5732150563303803e-08,0.23592429987806868,36,6,0.0467367571791412,776,243,PRUNED
3372,3372,0.36263919894582997,2023-06-10 18:25:45.304319,2023-06-10 18:25:45.653193,0 days 00:00:00.348874,7,0.4755951050143463,0.009321121990777378,1.3861463873533464e-05,0.15929914195736067,32,11,0.05731703540943214,776,247,PRUNED
1394,1394,0.36271043798309005,2023-06-10 18:15:57.544621,2023-06-10 18:15:57.711382,0 days 00:00:00.166761,7,0.7760118213792304,1.4278908873021676e-06,7.115031382469654e-05,0.21716850032578933,42,11,0.058895095392788095,819,256,PRUNED
3979,3979,0.36274060069218006,2023-06-10 18:30:28.856321,2023-06-10 18:30:29.264080,0 days 00:00:00.407759,3,0.5014634143442976,0.6421701389301425,0.00036088717044292063,0.20475520936723726,32,12,0.05683408239609515,691,252,PRUNED
3177,3177,0.36278711572823474,2023-06-10 18:24:28.731937,2023-06-10 18:24:29.143363,0 days 00:00:00.411426,7,0.9127825260804243,2.2987333068648406e-06,2.976359662940936e-08,0.20287178026588867,39,15,0.05973842384870194,760,238,PRUNED
3472,3472,0.36281720656658867,2023-06-10 18:26:29.580599,2023-06-10 18:26:30.081047,0 days 00:00:00.500448,2,0.9208909461942049,0.05845733757908335,0.5663425868031763,0.18427368994514826,32,7,0.030512137694744892,778,245,PRUNED
14,14,0.36292889169613074,2023-06-10 18:13:11.618569,2023-06-10 18:13:11.747091,0 days 00:00:00.128522,5,0.46215387981731304,0.0015372336732383906,0.0799922268124618,0.03314619268141192,88,39,0.049779284261944876,868,211,PRUNED
3700,3700,0.36295414059297115,2023-06-10 18:28:14.505797,2023-06-10 18:28:14.973233,0 days 00:00:00.467436,5,0.7941502589206035,0.009084490423009602,5.5471446276912875e-08,0.1864677032203083,39,12,0.051844677835053365,780,240,PRUNED
2758,2758,0.36299809029480273,2023-06-10 18:21:52.738452,2023-06-10 18:21:53.077150,0 days 00:00:00.338698,4,0.978828466853547,0.01728568865528139,6.453265797946937e-05,0.2326331990094529,205,6,0.09285540656827226,746,234,PRUNED
2820,2820,0.3630538463734454,2023-06-10 18:22:16.798572,2023-06-10 18:22:17.180316,0 days 00:00:00.381744,7,0.543364341928188,0.15877276557961773,1.6903155577523693e-07,0.2601622635411715,40,10,0.054920951350117236,807,239,PRUNED
2708,2708,0.36306184790229756,2023-06-10 18:21:36.077237,2023-06-10 18:21:36.366303,0 days 00:00:00.289066,2,0.45937647348404936,0.008894313121276151,6.177884117352881e-07,0.22665377110973037,187,14,0.0002482928011628047,711,235,PRUNED
2566,2566,0.36311460048849664,2023-06-10 18:20:51.065975,2023-06-10 18:20:51.339774,0 days 00:00:00.273799,7,0.721050690463642,0.03477126441770262,0.6138967543982312,0.2615378877893961,32,7,0.04139353590424626,754,224,PRUNED
4340,4340,0.3631607532460385,2023-06-10 18:33:35.496176,2023-06-10 18:33:36.030064,0 days 00:00:00.533888,6,0.5379557508395681,0.005822771530358309,7.780650509511932e-08,0.19631241427932683,36,10,0.05795025555688463,744,244,PRUNED
3930,3930,0.3632092944871009,2023-06-10 18:30:01.601188,2023-06-10 18:30:02.089991,0 days 00:00:00.488803,7,0.6410673665860844,6.264143909000379e-07,1.5527195989671245e-05,0.24017361774937193,39,11,0.058062785629736165,798,231,PRUNED
3527,3527,0.36326606511252413,2023-06-10 18:26:53.145373,2023-06-10 18:26:53.591497,0 days 00:00:00.446124,7,0.45647860614827995,0.007152489616259859,0.002754021678345308,0.2045673835110771,36,15,0.05122390862425352,719,220,PRUNED
1639,1639,0.36326833467647784,2023-06-10 18:16:46.962066,2023-06-10 18:16:47.152158,0 days 00:00:00.190092,5,0.7233084513501155,0.0006766850225690472,5.13698983115473e-07,0.21408042919633677,32,16,0.09354383047471045,813,238,PRUNED
3956,3956,0.36339389612135964,2023-06-10 18:30:17.799178,2023-06-10 18:30:18.286879,0 days 00:00:00.487701,7,0.6181923784823002,0.029766856232522662,0.003597674258922261,0.18582156090547913,255,12,0.0914589982162907,711,224,PRUNED
2305,2305,0.36343540315888223,2023-06-10 18:19:31.637965,2023-06-10 18:19:31.887055,0 days 00:00:00.249090,7,0.8572827526431085,1.1386950693882564e-06,4.099295350234852e-07,0.26585645608714187,54,6,0.043561804606799315,656,252,PRUNED
4779,4779,0.3634440571368103,2023-06-10 18:37:46.109732,2023-06-10 18:37:46.689867,0 days 00:00:00.580135,5,0.5507357545388114,0.012822246580502437,0.0031995208976892927,0.20945050248864133,32,15,0.057332161903487396,754,252,PRUNED
4928,4928,0.3635995715474354,2023-06-10 18:39:19.303238,2023-06-10 18:39:19.899337,0 days 00:00:00.596099,7,0.8612863135087442,1.3212027612944665e-08,0.005446534294221387,0.2219292234074889,36,7,0.06496413216074687,761,191,PRUNED
2588,2588,0.3636381101687116,2023-06-10 18:20:57.819591,2023-06-10 18:20:58.102322,0 days 00:00:00.282731,7,0.9472366202445386,0.004459746524416944,2.4857977749627684e-05,0.2338962702987449,32,11,0.04264800918442863,744,216,PRUNED
4721,4721,0.36367449318281697,2023-06-10 18:37:11.943907,2023-06-10 18:37:12.518383,0 days 00:00:00.574476,7,0.5317747637671978,0.0002641272509073204,0.005469694773984106,0.16441740770072932,36,10,0.024614618583386903,730,248,PRUNED
2984,2984,0.36368366121245654,2023-06-10 18:23:13.701576,2023-06-10 18:23:14.075312,0 days 00:00:00.373736,7,0.4212037959416705,1.3183491105281948e-07,0.16067326492656564,0.29956379463720023,36,12,0.08449416619886048,728,252,PRUNED
1526,1526,0.36371934482806473,2023-06-10 18:16:24.505548,2023-06-10 18:16:24.681853,0 days 00:00:00.176305,7,0.5956774868195795,0.6220655797845709,2.047487168248959e-05,0.2283863865015136,42,13,0.052927404879212485,727,220,PRUNED
4659,4659,0.3637908549679236,2023-06-10 18:36:36.207045,2023-06-10 18:36:36.770419,0 days 00:00:00.563374,7,0.6127164402236862,0.006625026716314618,1.8327009541429788e-08,0.23469291304129605,46,12,0.051037558819370735,740,227,PRUNED
2871,2871,0.36390684044342125,2023-06-10 18:22:34.251770,2023-06-10 18:22:34.557641,0 days 00:00:00.305871,5,0.547683413450275,2.2139872610730953e-05,5.1756313969686076e-05,0.2403719142638467,42,7,0.0977446927795405,709,252,PRUNED
3611,3611,0.3639368187309483,2023-06-10 18:27:30.406210,2023-06-10 18:27:30.863016,0 days 00:00:00.456806,7,0.7875310695980499,5.283744031050998e-07,1.9178084448880194e-07,0.14920820434424353,36,16,0.05055063930031366,759,246,PRUNED
1051,1051,0.3639724361590551,2023-06-10 18:15:02.665231,2023-06-10 18:15:02.804971,0 days 00:00:00.139740,3,0.7393576140310081,3.2251909899677545e-06,0.00032860622793340165,0.2670323417113138,36,6,0.037713305489230346,711,252,PRUNED
2582,2582,0.3640696697539219,2023-06-10 18:20:55.980842,2023-06-10 18:20:56.269902,0 days 00:00:00.289060,7,0.9791606537006042,3.487637253671116e-06,0.0014509508851721859,0.29973636355427846,36,12,0.00048735038568451655,707,240,PRUNED
767,767,0.3640760136077229,2023-06-10 18:14:24.738549,2023-06-10 18:14:24.849913,0 days 00:00:00.111364,7,0.9967059804359929,2.8822916664107525e-06,1.0034236063462792e-08,0.16649778088140785,36,17,0.04413276787679803,904,172,PRUNED
1609,1609,0.36420579233255757,2023-06-10 18:16:40.841409,2023-06-10 18:16:41.055776,0 days 00:00:00.214367,7,0.8669137206072782,8.342008465347519e-06,0.4901808955328353,0.2519906072736283,40,7,0.012407575212217942,805,196,PRUNED
2144,2144,0.3642654602421168,2023-06-10 18:18:48.112271,2023-06-10 18:18:48.347782,0 days 00:00:00.235511,7,0.4180791318190833,0.0016407735556235694,1.2273777580716263e-06,0.26146904677366745,43,12,0.01898930873881509,738,243,PRUNED
4230,4230,0.3643500264422302,2023-06-10 18:32:38.079934,2023-06-10 18:32:38.596746,0 days 00:00:00.516812,3,0.9319570350528082,0.013981644652611635,0.15709373992502468,0.2995821156994831,36,13,0.09557938853865769,758,223,PRUNED
2827,2827,0.36435502728350544,2023-06-10 18:22:19.223462,2023-06-10 18:22:19.523853,0 days 00:00:00.300391,7,0.6890796761389353,1.2334271397880564e-06,0.0017265963431446593,0.29979069631071253,40,14,0.0093500338632754,726,247,PRUNED
4020,4020,0.3643992722078677,2023-06-10 18:30:48.770989,2023-06-10 18:30:49.270288,0 days 00:00:00.499299,7,0.9712816131533375,2.564058645866563e-05,5.8596874074358936e-08,0.20704081055188778,32,15,0.048662892026021635,783,251,PRUNED
3216,3216,0.36456693499881,2023-06-10 18:24:43.640163,2023-06-10 18:24:44.076630,0 days 00:00:00.436467,5,0.6816210181141819,9.894109910524404e-07,4.547827872276956e-08,0.26275160246279383,39,9,0.03924133129864009,744,252,PRUNED
1567,1567,0.36459393388288946,2023-06-10 18:16:32.424922,2023-06-10 18:16:32.606152,0 days 00:00:00.181230,5,0.8065636529377993,0.5380899791984879,2.797187909755406e-06,0.195205519538821,36,20,0.09028225925177646,772,125,PRUNED
4320,4320,0.3647688427985991,2023-06-10 18:33:24.981669,2023-06-10 18:33:25.516055,0 days 00:00:00.534386,7,0.7256718821327038,0.006314957677007491,5.9208742657859985e-08,0.20840308510262737,178,9,0.05928266315103232,790,235,PRUNED
3459,3459,0.36480428439748114,2023-06-10 18:26:24.229541,2023-06-10 18:26:24.593690,0 days 00:00:00.364149,5,0.4735607166212329,1.5056238784647258e-07,0.00030670866307706606,0.25817579793481277,42,10,0.02050338326584687,779,246,PRUNED
2785,2785,0.3648185328230942,2023-06-10 18:22:01.741810,2023-06-10 18:22:02.120434,0 days 00:00:00.378624,5,0.5855965482021063,0.00023978145097541839,0.40181170532680366,0.23121055365382184,36,7,0.05952252536665778,766,245,PRUNED
2611,2611,0.3649098058821139,2023-06-10 18:21:04.998477,2023-06-10 18:21:05.279939,0 days 00:00:00.281462,7,0.5641354818673859,1.9199363200869356e-07,0.01774218007188358,0.16153072077744038,36,11,0.09704990957447052,759,252,PRUNED
678,678,0.3649443903624854,2023-06-10 18:14:14.777373,2023-06-10 18:14:14.881621,0 days 00:00:00.104248,7,0.8228755928659922,0.3135815311150607,0.0025644061221285278,0.2330625547139582,41,17,0.061861979683154066,712,136,PRUNED
2568,2568,0.3650125182534989,2023-06-10 18:20:51.692006,2023-06-10 18:20:51.966976,0 days 00:00:00.274970,7,0.5616604017677442,1.332219193908236,0.00010735857692512471,0.2604708380908192,73,13,0.02362840247861192,661,233,PRUNED
2266,2266,0.36504885309165547,2023-06-10 18:19:20.935023,2023-06-10 18:19:21.180905,0 days 00:00:00.245882,7,0.9823672987912095,0.06743052177285147,0.000292520561902664,0.2648374843820287,36,16,0.01989453826828314,712,249,PRUNED
166,166,0.3651262962649531,2023-06-10 18:13:24.180590,2023-06-10 18:13:24.245090,0 days 00:00:00.064500,7,0.47173177012406653,1.1444365905088161e-05,0.465457707098195,0.13559797611944893,37,19,0.06167856702677958,855,236,PRUNED
4672,4672,0.36520688442172283,2023-06-10 18:36:43.641692,2023-06-10 18:36:44.209675,0 days 00:00:00.567983,7,0.5429086276429028,0.0003452100058010262,3.714625594677661e-08,0.20740356583578853,244,13,0.012486858855210923,807,234,PRUNED
4687,4687,0.3652420111181127,2023-06-10 18:36:52.221024,2023-06-10 18:36:52.788964,0 days 00:00:00.567940,7,0.7458488273759285,1.6571019507081146e-07,0.12696281304713633,0.23029888996816703,36,7,0.06554227617844398,726,240,PRUNED
4488,4488,0.3653450738383706,2023-06-10 18:34:57.995911,2023-06-10 18:34:58.537175,0 days 00:00:00.541264,7,0.4533464409387879,0.0014432437173401323,0.0024282629552675487,0.23620241356766272,36,11,0.06143693659439123,394,204,PRUNED
550,550,0.3655500649548835,2023-06-10 18:13:58.860537,2023-06-10 18:13:58.959768,0 days 00:00:00.099231,7,0.8948022781901821,1.4631599627000436e-06,0.002563286871514375,0.2987834217846617,219,17,0.045748990866709936,785,215,PRUNED
423,423,0.36559122935891686,2023-06-10 18:13:46.104168,2023-06-10 18:13:46.189550,0 days 00:00:00.085382,7,0.6084665725197317,3.536698252732504e-05,0.0005435768023401707,0.2992969368211766,36,8,0.0492992644901647,633,247,PRUNED
264,264,0.36562759707143366,2023-06-10 18:13:32.322221,2023-06-10 18:13:32.396625,0 days 00:00:00.074404,7,0.5555804786105251,3.352867097908647e-08,0.15252008713305293,0.23030776701601718,32,11,0.07382595732452142,607,231,PRUNED
698,698,0.3656524967565445,2023-06-10 18:14:16.892059,2023-06-10 18:14:16.996573,0 days 00:00:00.104514,7,0.9952530523522397,3.2285148282419216e-08,3.696858116477103e-08,0.23289829768711004,39,11,0.09086824508808151,650,148,PRUNED
2107,2107,0.3656998520817767,2023-06-10 18:18:38.291787,2023-06-10 18:18:38.527542,0 days 00:00:00.235755,7,0.4913948940704995,8.908391077443622e-05,2.424222406598755e-08,0.26752776548041785,32,11,0.03840314235213131,823,232,PRUNED
2769,2769,0.36581755861446563,2023-06-10 18:21:56.367704,2023-06-10 18:21:56.738253,0 days 00:00:00.370549,7,0.7724489191092858,0.0041649190799878544,1.3427873665562426e-07,0.2609928351093023,36,14,0.0966537754318619,779,236,PRUNED
3739,3739,0.3658563180972947,2023-06-10 18:28:32.308665,2023-06-10 18:28:32.700207,0 days 00:00:00.391542,7,0.7635499847154356,0.16133920602656415,0.892496700199499,0.2142453291530913,73,15,0.06452500109197713,781,18,PRUNED
2634,2634,0.3659360890010156,2023-06-10 18:21:12.418739,2023-06-10 18:21:12.698100,0 days 00:00:00.279361,7,0.5678952197798213,0.00768326411144017,1.4134088019076758e-07,0.22223519535566594,36,15,0.034748844424550514,733,252,PRUNED
3939,3939,0.36599501529319767,2023-06-10 18:30:09.723455,2023-06-10 18:30:10.210323,0 days 00:00:00.486868,3,0.9610685516952425,0.0003255573482767411,0.0013749053403004474,0.18038561455511767,32,7,0.0769697609325688,335,229,PRUNED
3336,3336,0.36607378527810497,2023-06-10 18:25:30.750100,2023-06-10 18:25:31.178291,0 days 00:00:00.428191,7,0.411075106860254,0.0007013879191277618,1.4885573065987509e-08,0.2641056675678695,36,16,0.04347359253353859,789,240,PRUNED
854,854,0.3661092368024923,2023-06-10 18:14:35.562387,2023-06-10 18:14:35.685237,0 days 00:00:00.122850,7,0.5478465180418582,0.005253756913708485,4.124516610057686e-06,0.2229913132129971,64,7,0.05927126443912169,391,228,PRUNED
4832,4832,0.3661304314412125,2023-06-10 18:38:21.660682,2023-06-10 18:38:22.301614,0 days 00:00:00.640932,7,0.5478603732933565,0.000583831486965793,0.0005488054387153528,0.1757997565256953,32,8,0.053332488724916,745,247,PRUNED
314,314,0.36620008723898934,2023-06-10 18:13:36.652771,2023-06-10 18:13:36.728068,0 days 00:00:00.075297,7,0.5433550841452752,2.8162171207292164e-05,0.11098372575877173,0.1747702616588581,41,11,0.0024035802564387615,799,219,PRUNED
3792,3792,0.36623440693485443,2023-06-10 18:28:56.766475,2023-06-10 18:28:57.240712,0 days 00:00:00.474237,7,0.5183549524423966,0.01217392055123344,1.7101380388562904e-05,0.2988566651247985,36,12,0.020155334340119565,576,220,PRUNED
594,594,0.3662508390022614,2023-06-10 18:14:03.446473,2023-06-10 18:14:03.542707,0 days 00:00:00.096234,7,0.9292393605565211,2.504349344065785e-08,0.009559276300126662,0.15593231546810202,32,19,0.08472861907344065,763,224,PRUNED
26,26,0.36629095312521276,2023-06-10 18:13:13.109403,2023-06-10 18:13:13.195982,0 days 00:00:00.086579,6,0.6102841714885993,8.257126511962101e-06,2.0126672236925355e-07,0.28444984055721806,75,5,0.05392677082632316,906,188,COMPLETE
3039,3039,0.3664162043576033,2023-06-10 18:23:33.456805,2023-06-10 18:23:33.854228,0 days 00:00:00.397423,7,0.46083106554315567,2.3537096424303572e-07,1.3304473444117039e-05,0.1752969861446196,36,16,0.08283539608015879,729,195,PRUNED
4396,4396,0.3665269379701804,2023-06-10 18:34:08.637168,2023-06-10 18:34:09.175607,0 days 00:00:00.538439,7,0.7612112283379372,0.007065478406089383,1.2866130756249453e-06,0.2989777033467684,32,11,0.09014304761891279,403,224,PRUNED
622,622,0.36652823572448845,2023-06-10 18:14:08.704313,2023-06-10 18:14:08.806323,0 days 00:00:00.102010,7,0.7809402150780423,0.008010125560510933,6.070233988363049e-06,0.19684947478930087,41,13,0.06664718400036723,841,240,PRUNED
3486,3486,0.36654272067032534,2023-06-10 18:26:35.527298,2023-06-10 18:26:35.973669,0 days 00:00:00.446371,7,0.9066980760438359,7.583401080585263e-06,1.2074391146983415e-07,0.2346667259612688,36,6,0.04383832266387539,788,211,PRUNED
679,679,0.3665824942981524,2023-06-10 18:14:14.882138,2023-06-10 18:14:14.986194,0 days 00:00:00.104056,7,0.8796552480864916,0.07808836337187394,1.7936880931286765e-05,0.2610047484547964,36,16,0.08906155773809768,736,144,PRUNED
2962,2962,0.3666696584604907,2023-06-10 18:23:05.910894,2023-06-10 18:23:06.225053,0 days 00:00:00.314159,7,0.9344057599300147,0.002843040345951944,3.179536437011008e-08,0.2989088688566002,39,7,0.034894971753838905,770,234,PRUNED
2723,2723,0.3666733944402103,2023-06-10 18:21:41.089170,2023-06-10 18:21:41.379002,0 days 00:00:00.289832,7,0.5253746967785278,6.400295238577604,0.41009320705435476,0.2282627429749466,36,8,0.02888385778874913,740,251,PRUNED
4159,4159,0.3667942558016266,2023-06-10 18:31:58.221613,2023-06-10 18:31:58.732543,0 days 00:00:00.510930,3,0.6497236103436045,0.6820827820362005,7.092932313631207e-08,0.2004249426493938,36,17,0.022542371241201013,759,256,PRUNED
4195,4195,0.3668850225032755,2023-06-10 18:32:20.251567,2023-06-10 18:32:20.767523,0 days 00:00:00.515956,7,0.5582387471606574,2.9498237508282538e-08,0.04850004495475158,0.26463335730539905,32,5,0.07787694237489928,891,239,PRUNED
1756,1756,0.3668953611070086,2023-06-10 18:17:11.816327,2023-06-10 18:17:12.063672,0 days 00:00:00.247345,2,0.49155021679877,1.4747890427742618e-08,1.7434440767201565e-08,0.23567552615221934,39,10,0.0906539470037094,835,104,PRUNED
4084,4084,0.36691500332589844,2023-06-10 18:31:20.745895,2023-06-10 18:31:21.164613,0 days 00:00:00.418718,7,0.893312173963408,0.8965057137668136,3.500101218201172,0.23382483624090483,39,13,0.01599247095946904,642,252,PRUNED
2417,2417,0.3669946742652057,2023-06-10 18:20:05.817081,2023-06-10 18:20:06.986984,0 days 00:00:01.169903,7,0.9031315192226895,1.396574374822652e-06,0.0006007411178841421,0.2253417635299362,32,10,0.048449738826011855,746,241,PRUNED
1364,1364,0.3670267147552167,2023-06-10 18:15:52.311617,2023-06-10 18:15:52.473553,0 days 00:00:00.161936,6,0.41636393989136,5.75842696236975e-07,0.085823355116809,0.16989350791340105,32,17,0.02523195246125352,760,251,PRUNED
1885,1885,0.36713010582502154,2023-06-10 18:17:40.677505,2023-06-10 18:17:40.889378,0 days 00:00:00.211873,5,0.4218078507947194,0.008554276422842176,0.0039799065941419605,0.2519685292087314,50,14,0.0034959802694878098,802,256,PRUNED
2848,2848,0.3671765106275933,2023-06-10 18:22:26.362309,2023-06-10 18:22:26.663072,0 days 00:00:00.300763,7,0.9091064120583826,6.163308242754061e-06,1.1628425185813132e-07,0.25989782569077635,44,11,0.046289628571163755,591,245,PRUNED
4086,4086,0.3672602491350032,2023-06-10 18:31:21.710870,2023-06-10 18:31:22.218486,0 days 00:00:00.507616,6,0.4384042305994834,3.1957654953474194e-08,0.001606113912855791,0.2580344724295641,46,7,0.04218566034499036,792,247,PRUNED
3426,3426,0.3672826059696781,2023-06-10 18:26:10.528897,2023-06-10 18:26:10.888288,0 days 00:00:00.359391,7,0.5522766061243934,1.893579380154662e-06,1.8509594390374643e-05,0.20207772848141903,39,16,0.04465454482133524,727,240,PRUNED
2902,2902,0.3672970133184158,2023-06-10 18:22:44.963644,2023-06-10 18:22:45.271156,0 days 00:00:00.307512,7,0.5609991694341302,4.2883061142372384e-05,4.548549285452545e-08,0.1675382613861164,36,7,0.0022520029357029664,775,243,PRUNED
